date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking,home_avg_goals,away_avg_goals,home_wins,away_wins,home_losses,away_losses,home_draws,away_draws
2020-09-08,Denmark,England,0.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,16,4,2.4,0.6,3,4,1,1,1,0
2020-09-08,France,Croatia,4.0,2.0,UEFA Nations League,Paris,France,False,2,6,1.4,0.4,4,3,0,1,1,1
2020-09-08,Sweden,Portugal,0.0,2.0,UEFA Nations League,Stockholm,Sweden,False,17,7,1.4,0.2,4,4,1,1,0,0
2020-09-08,Luxembourg,Montenegro,0.0,1.0,UEFA Nations League,Luxembourg,Luxembourg,False,98,64,0.8,2.6,1,2,4,2,0,1
2020-09-08,Cyprus,Azerbaijan,0.0,1.0,UEFA Nations League,Nicosia,Cyprus,False,95,114,0.8,3.2,1,0,4,4,0,1
2020-09-08,Armenia,Estonia,2.0,0.0,UEFA Nations League,Yerevan,Armenia,False,102,104,0.6,3.2,0,0,4,4,1,1
2020-09-08,Georgia,North Macedonia,1.0,1.0,UEFA Nations League,Tbilisi,Georgia,False,91,68,1.0,1.0,2,3,2,2,1,0
2020-09-08,San Marino,Liechtenstein,0.0,2.0,UEFA Nations League,Rimini,Italy,True,209,180,0.2,4.8,0,0,5,3,0,2
2020-10-07,Austria,Greece,2.0,1.0,Friendly,Klagenfurt,Austria,False,27,53,1.4,1.2,3,4,2,0,0,1
2020-10-07,Cyprus,Czech Republic,1.0,2.0,Friendly,Larnaca,Cyprus,False,98,0,0.4,3.2,0,2,5,3,0,0
2020-10-07,Denmark,Faroe Islands,4.0,0.0,Friendly,Herning,Denmark,False,16,107,2.2,0.6,2,3,1,2,2,0
2020-10-07,Estonia,Lithuania,1.0,3.0,Friendly,Tallinn,Estonia,False,108,131,0.0,2.4,0,1,5,4,0,0
2020-10-07,France,Ukraine,7.0,1.0,Friendly,Paris,France,False,2,24,2.0,0.8,4,3,0,1,1,1
2020-10-07,Germany,Turkey,3.0,3.0,Friendly,Cologne,Germany,False,14,32,3.0,0.6,3,1,0,1,2,3
2020-10-07,Italy,Moldova,6.0,0.0,Friendly,Florence,Italy,False,12,175,3.8,0.4,4,0,0,4,1,1
2020-10-07,Luxembourg,Liechtenstein,1.0,2.0,Friendly,Luxembourg,Luxembourg,False,97,180,0.8,2.2,1,1,4,3,0,1
2020-10-07,Malta,Gibraltar,2.0,0.0,Friendly,Ta' Qali,Malta,False,186,195,0.8,2.8,0,1,4,4,1,0
2020-10-07,Montenegro,Latvia,1.0,1.0,Friendly,Podgorica,Montenegro,False,63,137,1.0,1.8,3,1,2,2,0,2
2020-10-07,Poland,Finland,5.0,1.0,Friendly,Gdańsk,Poland,False,19,56,1.8,1.0,4,3,1,2,0,0
2020-10-07,Portugal,Spain,0.0,0.0,Friendly,Lisbon,Portugal,False,5,7,3.0,0.6,4,3,1,0,0,2
2020-10-07,Slovenia,San Marino,4.0,0.0,Friendly,Ljubljana,Slovenia,False,64,210,0.8,0.8,2,0,2,5,1,0
2020-10-07,Switzerland,Croatia,1.0,2.0,Friendly,St. Gallen,Switzerland,False,15,8,2.2,0.8,3,2,1,2,1,1
2020-10-08,England,Wales,3.0,0.0,Friendly,London,England,False,4,21,3.6,0.0,4,4,0,0,1,1
2020-10-08,Russia,Sweden,1.0,2.0,Friendly,Moscow,Russia,False,32,18,3.4,1.4,4,3,1,2,0,0
2020-10-08,Iceland,Romania,2.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,41,34,1.0,1.4,2,1,2,2,1,2
2020-10-08,Bulgaria,Hungary,1.0,3.0,UEFA Euro qualification,Sofia,Bulgaria,False,60,52,0.4,1.6,1,2,2,3,2,0
2020-10-08,Bosnia and Herzegovina,Northern Ireland,1.0,1.0,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,False,50,38,1.2,1.6,1,1,3,2,1,2
2020-10-08,Slovakia,Republic of Ireland,0.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,36,37,1.2,1.6,1,0,2,2,2,3
2020-10-08,Scotland,Israel,0.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,49,93,2.8,0.8,4,1,0,2,1,2
2020-10-08,Norway,Serbia,1.0,2.0,UEFA Euro qualification,Oslo,Norway,False,44,31,2.6,1.0,3,2,1,1,1,2
2020-10-08,Georgia,Belarus,1.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,89,87,1.2,1.2,2,1,2,4,1,0
2020-10-08,North Macedonia,Kosovo,2.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,66,116,1.0,1.2,2,0,2,4,1,1
2020-10-10,Spain,Switzerland,1.0,0.0,UEFA Nations League,Madrid,Spain,False,7,15,3.4,0.2,3,2,0,2,2,1
2020-10-10,Ukraine,Germany,1.0,2.0,UEFA Nations League,Kyiv,Ukraine,False,24,14,1.2,2.8,2,2,2,0,1,3
2020-10-10,Luxembourg,Cyprus,2.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,97,98,1.0,1.8,1,0,4,5,0,0
2020-10-10,Montenegro,Azerbaijan,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,63,112,1.2,1.6,3,1,1,4,1,0
2020-10-10,Faroe Islands,Latvia,1.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,107,137,0.8,2.6,2,1,3,1,0,3
2020-10-10,Andorra,Malta,0.0,0.0,UEFA Nations League,Andorra la Vella,Andorra,False,137,186,0.4,1.4,0,1,3,3,2,1
2020-10-10,Liechtenstein,Gibraltar,0.0,1.0,UEFA Nations League,Vaduz,Liechtenstein,False,180,195,0.8,2.4,2,1,3,4,0,0
2020-10-11,Bosnia and Herzegovina,Netherlands,0.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,50,13,1.2,1.4,1,3,2,1,2,1
2020-10-11,Poland,Italy,0.0,0.0,UEFA Nations League,Gdańsk,Poland,False,19,12,2.4,1.2,4,4,1,0,0,1
2020-10-11,England,Belgium,2.0,1.0,UEFA Nations League,London,England,False,4,1,3.0,0.0,4,5,0,0,1,0
2020-10-11,Iceland,Denmark,0.0,3.0,UEFA Nations League,Reykjavík,Iceland,False,41,16,1.0,1.6,2,2,2,1,1,2
2020-10-11,Croatia,Sweden,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,8,18,2.0,2.2,3,3,2,2,0,0
2020-10-11,France,Portugal,0.0,0.0,UEFA Nations League,Paris,France,False,2,5,3.2,0.8,5,4,0,0,0,1
2020-10-11,Norway,Romania,4.0,0.0,UEFA Nations League,Oslo,Norway,False,44,34,2.6,1.2,3,1,2,3,0,1
2020-10-11,Northern Ireland,Austria,0.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,38,27,0.8,2.6,0,3,2,2,3,0
2020-10-11,Scotland,Slovakia,1.0,0.0,UEFA Nations League,Glasgow,Scotland,False,49,36,1.6,0.8,3,1,0,2,2,2
2020-10-11,Israel,Czech Republic,1.0,2.0,UEFA Nations League,Haifa,Israel,False,93,0,0.6,1.0,0,3,2,2,3,0
2020-10-11,Serbia,Hungary,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False,31,52,1.6,1.6,2,3,1,2,2,0
2020-10-11,Russia,Turkey,1.0,1.0,UEFA Nations League,Moscow,Russia,False,32,32,2.6,1.8,3,1,2,1,0,3
2020-10-11,Republic of Ireland,Wales,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,37,21,0.4,1.0,0,4,2,1,3,0
2020-10-11,Finland,Bulgaria,2.0,0.0,UEFA Nations League,Helsinki,Finland,False,56,60,1.2,1.6,2,1,3,3,0,1
2020-10-11,Armenia,Georgia,2.0,2.0,UEFA Nations League,Tychy,Poland,True,101,89,0.8,3.0,1,2,4,2,0,1
2020-10-11,Estonia,North Macedonia,3.0,3.0,UEFA Nations League,Tallinn,Estonia,False,108,66,0.2,2.4,0,3,5,1,0,1
2020-10-11,Kosovo,Slovenia,0.0,1.0,UEFA Nations League,Pristina,Kosovo,False,116,64,0.6,2.0,0,3,4,1,1,1
2020-10-11,Greece,Moldova,2.0,0.0,UEFA Nations League,Athens,Greece,False,53,175,1.2,0.8,3,0,1,4,1,1
2020-10-11,Kazakhstan,Albania,0.0,0.0,UEFA Nations League,Almaty,Kazakhstan,False,118,66,1.4,1.6,2,2,3,2,0,1
2020-10-11,Lithuania,Belarus,2.0,2.0,UEFA Nations League,Vilnius,Lithuania,False,131,87,1.0,2.2,2,1,3,4,0,0
2020-10-13,Germany,Switzerland,3.0,3.0,UEFA Nations League,Cologne,Germany,False,14,15,2.6,1.4,2,1,0,3,3,1
2020-10-13,Ukraine,Spain,1.0,0.0,UEFA Nations League,Kyiv,Ukraine,False,24,7,1.2,3.2,1,3,3,0,1,2
2020-10-13,Azerbaijan,Cyprus,0.0,0.0,UEFA Nations League,Elbasan,Albania,True,112,98,0.4,1.6,1,0,4,5,0,0
2020-10-13,Montenegro,Luxembourg,1.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,63,97,1.6,0.2,4,2,0,3,1,0
2020-10-13,Latvia,Malta,0.0,1.0,UEFA Nations League,Riga,Latvia,False,137,186,0.8,0.6,1,1,0,2,4,2
2020-10-13,Faroe Islands,Andorra,2.0,0.0,UEFA Nations League,Tórshavn,Faroe Islands,False,107,137,1.0,2.0,2,0,2,2,1,3
2020-10-13,Liechtenstein,San Marino,0.0,0.0,UEFA Nations League,Vaduz,Liechtenstein,False,180,210,0.8,1.6,2,0,3,5,0,0
2020-10-14,Italy,Netherlands,1.0,1.0,UEFA Nations League,Bergamo,Italy,False,12,13,3.4,0.4,3,2,0,1,2,2
2020-10-14,Poland,Bosnia and Herzegovina,3.0,0.0,UEFA Nations League,Wrocław,Poland,False,19,50,2.0,1.0,3,1,1,1,1,3
2020-10-14,Iceland,Belgium,1.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,41,1,1.0,2.2,2,4,3,1,0,0
2020-10-14,England,Denmark,0.0,1.0,UEFA Nations League,London,England,False,4,16,2.0,0.2,4,2,0,1,1,2
2020-10-14,Portugal,Sweden,3.0,0.0,UEFA Nations League,Lisbon,Portugal,False,5,18,1.6,0.2,3,2,0,3,2,0
2020-10-14,Croatia,France,1.0,2.0,UEFA Nations League,Zagreb,Croatia,False,8,2,1.8,2.2,3,4,2,0,0,1
2020-10-14,Norway,Northern Ireland,1.0,0.0,UEFA Nations League,Oslo,Norway,False,44,38,2.6,1.2,3,0,2,3,0,2
2020-10-14,Romania,Austria,0.0,1.0,UEFA Nations League,Ploiești,Romania,False,34,27,1.0,2.8,1,3,3,2,1,0
2020-10-14,Scotland,Czech Republic,1.0,0.0,UEFA Nations League,Glasgow,Scotland,False,49,0,1.4,0.6,3,3,0,2,2,0
2020-10-14,Slovakia,Israel,2.0,3.0,UEFA Nations League,Trnava,Slovakia,False,36,93,0.8,1.0,1,0,2,2,2,3
2020-10-14,Russia,Hungary,0.0,0.0,UEFA Nations League,Moscow,Russia,False,32,52,2.6,1.2,3,3,1,2,1,0
2020-10-14,Turkey,Serbia,2.0,2.0,UEFA Nations League,Istanbul,Turkey,False,32,31,1.2,1.0,1,1,1,2,3,2
2020-10-14,Finland,Republic of Ireland,1.0,0.0,UEFA Nations League,Helsinki,Finland,False,56,37,1.0,1.6,2,0,3,1,0,4
2020-10-14,Bulgaria,Wales,0.0,1.0,UEFA Nations League,Sofia,Bulgaria,False,60,21,0.6,1.4,1,3,3,1,1,1
2020-10-14,North Macedonia,Georgia,1.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,66,89,1.8,1.2,3,2,0,1,2,2
2020-10-14,Estonia,Armenia,1.0,1.0,UEFA Nations League,Tallinn,Estonia,False,108,101,0.8,2.8,0,1,4,3,1,1
2020-10-14,Greece,Kosovo,0.0,0.0,UEFA Nations League,Athens,Greece,False,53,116,1.4,0.8,3,0,1,4,1,1
2020-10-14,Moldova,Slovenia,0.0,4.0,UEFA Nations League,Chișinău,Moldova,False,175,64,0.2,2.2,0,3,4,1,1,1
2020-10-14,Lithuania,Albania,0.0,0.0,UEFA Nations League,Vilnius,Lithuania,False,131,66,1.2,2.2,2,1,2,2,1,2
2020-10-14,Belarus,Kazakhstan,2.0,0.0,UEFA Nations League,Minsk,Belarus,False,87,118,0.8,1.6,1,2,3,2,1,1
2020-11-11,Albania,Kosovo,2.0,1.0,Friendly,Elbasan,Albania,False,69,117,0.4,0.6,1,0,2,3,2,2
2020-11-11,Belgium,Switzerland,2.0,1.0,Friendly,Leuven,Belgium,False,1,16,3.2,1.0,4,0,1,3,0,2
2020-11-11,Bulgaria,Gibraltar,3.0,0.0,Friendly,Sofia,Bulgaria,False,66,195,0.4,1.6,0,2,4,3,1,0
2020-11-11,Denmark,Sweden,2.0,0.0,Friendly,Brondbyvester,Denmark,False,13,19,1.6,0.4,3,1,1,4,1,0
2020-11-11,France,Finland,0.0,2.0,Friendly,Paris,France,False,2,55,2.8,0.8,4,3,0,2,1,0
2020-11-11,Germany,Czech Republic,1.0,0.0,Friendly,Leipzig,Germany,False,14,0,2.0,1.8,1,3,0,2,4,0
2020-11-11,Greece,Cyprus,2.0,1.0,Friendly,Athens,Greece,False,54,99,1.0,0.6,2,0,1,4,2,1
2020-11-11,Italy,Estonia,4.0,0.0,Friendly,Florence,Italy,False,12,109,1.8,0.4,2,0,0,3,3,2
2020-11-11,Lithuania,Faroe Islands,2.0,1.0,Friendly,Vilnius,Lithuania,False,130,107,1.2,1.0,2,3,1,1,2,1
2020-11-11,Luxembourg,Austria,0.0,3.0,Friendly,Luxembourg,Luxembourg,False,95,25,1.4,1.0,3,4,2,1,0,0
2020-11-11,Malta,Liechtenstein,3.0,0.0,Friendly,Ta' Qali,Malta,False,180,181,1.2,0.8,2,2,1,2,2,1
2020-11-11,Montenegro,Kazakhstan,0.0,0.0,Friendly,Podgorica,Montenegro,False,64,119,1.4,0.6,3,1,1,3,1,1
2020-11-11,Netherlands,Spain,1.0,1.0,Friendly,Amsterdam,Netherlands,False,15,6,1.4,0.4,2,2,1,1,2,2
2020-11-11,Poland,Ukraine,2.0,0.0,Friendly,Chorzów,Poland,False,18,23,2.0,0.6,3,2,1,3,1,0
2020-11-11,Portugal,Andorra,7.0,0.0,Friendly,Lisbon,Portugal,False,5,145,1.8,0.2,3,0,0,3,2,2
2020-11-11,Romania,Belarus,5.0,3.0,Friendly,Ploiești,Romania,False,44,90,1.0,2.0,1,2,3,2,1,1
2020-11-11,San Marino,Latvia,0.0,3.0,Friendly,Serravalle,San Marino,False,210,142,0.0,2.4,0,0,4,1,1,4
2020-11-11,Slovenia,Azerbaijan,0.0,0.0,Friendly,Ljubljana,Slovenia,False,62,114,2.0,0.0,4,1,0,3,1,1
2020-11-11,Turkey,Croatia,3.0,3.0,Friendly,Istanbul,Turkey,False,33,9,1.2,1.4,0,2,1,3,4,0
2020-11-12,Hungary,Iceland,2.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,47,39,1.4,0.8,3,1,1,4,1,0
2020-11-12,Northern Ireland,Slovakia,1.0,2.0,UEFA Euro qualification,Belfast,Northern Ireland,False,41,37,0.6,1.8,0,0,3,3,2,2
2020-11-12,Serbia,Scotland,1.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,30,45,1.0,1.4,1,3,2,0,2,2
2020-11-12,Georgia,North Macedonia,0.0,1.0,UEFA Euro qualification,Tbilisi,Georgia,False,86,65,1.2,0.8,2,2,0,0,3,3
2020-11-12,England,Republic of Ireland,3.0,0.0,Friendly,London,England,False,4,36,1.2,0.4,3,0,1,2,1,3
2020-11-12,Moldova,Russia,0.0,0.0,Friendly,Chișinău,Moldova,False,175,34,0.2,2.8,0,2,4,1,1,2
2020-11-14,Portugal,France,0.0,1.0,UEFA Nations League,Lisbon,Portugal,False,5,2,2.4,0.0,3,3,0,1,2,1
2020-11-14,Sweden,Croatia,2.0,1.0,UEFA Nations League,Stockholm,Sweden,False,19,9,0.6,2.0,1,2,4,2,0,1
2020-11-14,Germany,Ukraine,3.0,1.0,UEFA Nations League,Leipzig,Germany,False,14,23,2.0,1.6,2,1,0,4,3,0
2020-11-14,Switzerland,Spain,1.0,1.0,UEFA Nations League,Basel,Switzerland,False,16,6,1.2,1.8,0,2,3,1,2,2
2020-11-14,Azerbaijan,Montenegro,0.0,0.0,UEFA Nations League,Zaprešić,Croatia,True,114,64,0.4,0.8,1,2,2,1,2,2
2020-11-14,Cyprus,Luxembourg,2.0,1.0,UEFA Nations League,Nicosia,Cyprus,False,99,95,0.4,1.4,0,2,4,3,1,0
2020-11-14,Malta,Andorra,3.0,1.0,UEFA Nations League,Ta' Qali,Malta,False,180,145,1.4,0.2,3,0,0,3,2,2
2020-11-14,Latvia,Faroe Islands,1.0,1.0,UEFA Nations League,Riga,Latvia,False,142,107,1.2,0.8,1,2,1,2,3,1
2020-11-14,San Marino,Gibraltar,0.0,0.0,UEFA Nations League,Serravalle,San Marino,False,210,195,0.0,2.0,0,2,4,3,1,0
2020-11-15,Netherlands,Bosnia and Herzegovina,3.0,1.0,UEFA Nations League,Amsterdam,Netherlands,False,15,51,0.6,0.6,1,0,1,2,3,3
2020-11-15,Italy,Poland,2.0,0.0,UEFA Nations League,Reggio Emilia,Italy,False,12,18,2.4,0.2,3,4,0,0,2,1
2020-11-15,Belgium,England,2.0,0.0,UEFA Nations League,Leuven,Belgium,False,1,4,2.4,1.0,4,3,1,1,0,1
2020-11-15,Denmark,Iceland,2.0,1.0,UEFA Nations League,Copenhagen,Denmark,False,13,39,2.0,0.0,4,1,0,4,1,0
2020-11-15,Austria,Northern Ireland,2.0,1.0,UEFA Nations League,Vienna,Austria,False,25,41,1.8,0.8,4,0,1,4,0,1
2020-11-15,Romania,Norway,3.0,0.0,UEFA Nations League,Bucharest,Romania,False,44,43,1.8,2.4,2,3,3,2,0,0
2020-11-15,Slovakia,Scotland,1.0,0.0,UEFA Nations League,Trnava,Slovakia,False,37,45,1.0,1.2,1,3,2,0,2,2
2020-11-15,Czech Republic,Israel,1.0,0.0,UEFA Nations League,Plzeň,Czech Republic,False,0,88,1.0,1.2,2,1,3,1,0,3
2020-11-15,Turkey,Russia,3.0,2.0,UEFA Nations League,Istanbul,Turkey,False,33,34,1.8,1.8,0,1,0,1,5,3
2020-11-15,Hungary,Serbia,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,47,30,1.6,1.0,3,1,1,1,1,3
2020-11-15,Wales,Republic of Ireland,1.0,0.0,UEFA Nations League,Cardiff,Wales,False,20,36,0.6,0.6,3,0,1,3,1,2
2020-11-15,Bulgaria,Finland,1.0,2.0,UEFA Nations League,Sofia,Bulgaria,False,66,55,0.8,1.4,1,4,4,1,0,0
2020-11-15,North Macedonia,Estonia,2.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,65,109,1.6,1.2,2,0,0,3,3,2
2020-11-15,Georgia,Armenia,1.0,2.0,UEFA Nations League,Tbilisi,Georgia,False,86,101,1.0,1.0,1,1,1,2,3,2
2020-11-15,Slovenia,Kosovo,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,62,117,2.0,0.0,4,0,0,4,1,1
2020-11-15,Moldova,Greece,0.0,2.0,UEFA Nations League,Chișinău,Moldova,False,175,54,0.0,2.6,0,3,4,1,1,1
2020-11-15,Albania,Kazakhstan,3.0,1.0,UEFA Nations League,Tirana,Albania,False,69,119,0.8,0.4,2,1,1,2,2,2
2020-11-15,Belarus,Lithuania,2.0,0.0,UEFA Nations League,Minsk,Belarus,False,90,130,1.8,1.8,2,3,2,0,1,2
2020-11-17,Croatia,Portugal,2.0,3.0,UEFA Nations League,Split,Croatia,False,9,5,1.8,1.8,2,2,2,1,1,2
2020-11-17,France,Sweden,4.0,2.0,UEFA Nations League,Paris,France,False,2,19,2.0,0.8,3,2,1,3,1,0
2020-11-17,Spain,Germany,6.0,0.0,UEFA Nations League,Seville,Spain,False,6,14,0.6,0.6,1,3,1,0,3,2
2020-11-17,Switzerland,Ukraine,3.0,0.0,UEFA Nations League,Lucerne,Switzerland,False,16,23,1.2,1.8,0,1,3,4,2,0
2020-11-17,Luxembourg,Azerbaijan,0.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,95,114,1.2,1.6,2,1,3,1,0,3
2020-11-17,Montenegro,Cyprus,4.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,64,99,0.8,0.6,1,1,1,3,3,1
2020-11-17,Andorra,Latvia,0.0,5.0,UEFA Nations League,Andorra la Vella,Andorra,False,145,142,0.2,2.6,0,1,4,1,1,3
2020-11-17,Malta,Faroe Islands,1.0,1.0,UEFA Nations League,Ta' Qali,Malta,False,180,107,1.8,0.2,4,1,0,2,1,2
2020-11-17,Gibraltar,Liechtenstein,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,195,181,0.4,1.0,2,2,2,2,1,1
2020-11-18,Bosnia and Herzegovina,Italy,0.0,2.0,UEFA Nations League,Sarajevo,Bosnia and Herzegovina,False,51,12,0.6,1.8,0,3,3,0,2,2
2020-11-18,Poland,Netherlands,1.0,2.0,UEFA Nations League,Chorzów,Poland,False,18,15,2.0,0.6,3,1,1,1,1,3
2020-11-18,England,Iceland,4.0,0.0,UEFA Nations League,London,England,False,4,39,1.6,0.8,3,1,2,4,0,0
2020-11-18,Belgium,Denmark,4.0,2.0,UEFA Nations League,Leuven,Belgium,False,1,13,2.4,1.0,4,5,1,0,0,0
2020-11-18,Northern Ireland,Romania,1.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,41,44,0.6,1.4,0,2,4,3,1,0
2020-11-18,Austria,Norway,1.0,1.0,UEFA Nations League,Vienna,Austria,False,25,43,1.8,0.4,5,3,0,2,0,0
2020-11-18,Czech Republic,Slovakia,2.0,0.0,UEFA Nations League,Plzeň,Czech Republic,False,0,37,1.0,0.8,3,2,2,2,0,1
2020-11-18,Israel,Scotland,1.0,0.0,UEFA Nations League,Netanya,Israel,False,88,45,1.0,1.2,1,2,2,1,2,2
2020-11-18,Hungary,Turkey,2.0,0.0,UEFA Nations League,Budapest,Hungary,False,47,33,1.4,0.6,3,1,0,0,2,4
2020-11-18,Serbia,Russia,5.0,0.0,UEFA Nations League,Belgrade,Serbia,False,30,34,1.2,1.2,1,0,1,2,3,3
2020-11-18,Republic of Ireland,Bulgaria,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,36,66,0.0,1.0,0,1,3,4,2,0
2020-11-18,Wales,Finland,3.0,1.0,UEFA Nations League,Cardiff,Wales,False,20,55,0.6,0.6,3,4,1,1,1,0
2020-11-18,Armenia,North Macedonia,1.0,0.0,UEFA Nations League,Nicosia,Cyprus,True,101,65,1.6,1.2,2,3,1,0,2,2
2020-11-18,Georgia,Estonia,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,86,109,1.0,1.2,1,0,2,3,2,2
2020-11-18,Kosovo,Moldova,1.0,0.0,UEFA Nations League,Pristina,Kosovo,False,117,175,0.6,1.4,0,0,4,4,1,1
2020-11-18,Greece,Slovenia,0.0,0.0,UEFA Nations League,Athens,Greece,False,54,62,1.4,0.6,3,4,1,0,1,1
2020-11-18,Albania,Belarus,3.0,2.0,UEFA Nations League,Tirana,Albania,False,69,90,1.0,0.6,2,2,1,2,2,1
2020-11-18,Kazakhstan,Lithuania,1.0,2.0,UEFA Nations League,Almaty,Kazakhstan,False,119,130,0.4,1.4,0,2,3,1,2,2
2021-03-24,Kosovo,Lithuania,4.0,0.0,Friendly,Pristina,Kosovo,False,117,129,0.6,1.0,1,2,3,1,1,2
2021-03-24,Portugal,Azerbaijan,1.0,0.0,FIFA World Cup qualification,Turin,Italy,True,5,108,2.6,0.6,3,0,1,1,1,4
2021-03-24,Serbia,Republic of Ireland,3.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,30,42,1.8,1.0,1,0,1,3,3,2
2021-03-24,France,Ukraine,1.0,1.0,FIFA World Cup qualification,Paris,France,False,2,24,1.4,1.0,3,1,1,4,1,0
2021-03-24,Finland,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,55,56,1.6,0.8,4,0,1,3,0,2
2021-03-24,Belgium,Wales,3.0,1.0,FIFA World Cup qualification,Leuven,Belgium,False,1,18,2.2,1.2,4,3,1,1,0,1
2021-03-24,Estonia,Czech Republic,2.0,6.0,FIFA World Cup qualification,Lublin,Poland,True,108,0,1.0,2.0,0,3,2,2,3,0
2021-03-24,Turkey,Netherlands,4.0,2.0,FIFA World Cup qualification,Istanbul,Turkey,False,32,14,1.8,2.0,1,2,1,0,3,3
2021-03-24,Gibraltar,Norway,0.0,3.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,195,44,0.4,1.2,1,2,2,2,2,1
2021-03-24,Latvia,Montenegro,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,136,63,2.0,0.6,2,2,1,1,2,2
2021-03-24,Malta,Russia,1.0,3.0,FIFA World Cup qualification,Ta' Qali,Malta,False,176,39,1.6,0.4,3,0,0,2,2,3
2021-03-24,Slovenia,Croatia,1.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,62,11,1.4,0.2,3,1,0,3,2,1
2021-03-24,Cyprus,Slovakia,0.0,0.0,FIFA World Cup qualification,Nicosia,Cyprus,False,100,34,0.6,1.8,1,2,3,3,1,0
2021-03-25,Spain,Greece,1.0,1.0,FIFA World Cup qualification,Granada,Spain,False,6,53,1.8,0.6,2,3,1,0,2,2
2021-03-25,Sweden,Georgia,1.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,False,20,89,1.0,2.4,1,0,4,2,0,3
2021-03-25,Bulgaria,Switzerland,1.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,68,16,0.8,1.0,1,1,3,2,1,2
2021-03-25,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Parma,Italy,False,10,45,1.8,0.2,3,0,0,4,2,1
2021-03-25,Israel,Denmark,0.0,2.0,FIFA World Cup qualification,Tel Aviv,Israel,False,87,12,1.0,1.0,2,4,2,1,1,0
2021-03-25,Scotland,Austria,2.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,48,23,0.6,0.6,2,4,2,0,1,1
2021-03-25,Moldova,Faroe Islands,1.0,1.0,FIFA World Cup qualification,Chișinău,Moldova,False,177,107,0.0,1.8,0,1,4,1,1,3
2021-03-25,England,San Marino,5.0,0.0,FIFA World Cup qualification,London,England,False,4,210,1.8,0.8,3,0,2,3,0,2
2021-03-25,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,151,66,0.2,3.4,0,3,4,0,1,2
2021-03-25,Hungary,Poland,3.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,40,19,1.2,0.4,3,2,0,2,2,1
2021-03-25,Germany,Iceland,3.0,0.0,FIFA World Cup qualification,Duisburg,Germany,False,13,46,1.8,2.2,3,0,1,5,1,0
2021-03-25,Liechtenstein,Armenia,0.0,1.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,181,99,0.6,1.2,1,3,2,0,2,2
2021-03-25,Romania,North Macedonia,3.0,2.0,FIFA World Cup qualification,Bucharest,Romania,False,37,65,1.8,1.8,2,2,2,1,1,2
2021-03-27,Republic of Ireland,Luxembourg,0.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,42,98,0.4,1.6,0,2,4,2,1,1
2021-03-27,Serbia,Portugal,2.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,30,5,2.4,1.2,2,4,0,1,3,0
2021-03-27,Belarus,Estonia,4.0,2.0,FIFA World Cup qualification,Minsk,Belarus,False,88,108,2.2,2.0,2,0,2,3,1,2
